id,sign,type,m,sigma,graphtype,src,isValidation,answer,error,unsignedError,index
15,1,linetrend,0.4,0.2,quad,data/P15/quad/linetrend/S0.2m0.4.png,1,0.34,,,8
15,1,line,0.1,0.15,trig,data/P15/trig/line/S0.15m0.1.png,,0.09,,,9
15,1,line,0.2,0.15,trig,data/P15/trig/line/S0.15m0.2.png,,0.02,,,10
15,-1,line,0.1,0.15,trig,data/P15/trig/line/S0.15m-0.1.png,,-0.1,,,11
15,1,line,0.8,0.15,trig,data/P15/trig/line/S0.15m0.8.png,,0.89,,,12
15,-1,line,0.2,0.15,trig,data/P15/trig/line/S0.15m-0.2.png,,-0.2,,,13
15,-1,line,0.4,0.15,line,data/P15/line/line/S0.15m-0.4.png,,-0.43,,,14
15,-1,line,0.8,0.15,line,data/P15/line/line/S0.15m-0.8.png,,-0.86,,,15
15,1,line,0.4,0.15,trig,data/P15/trig/line/S0.15m0.4.png,,0.42,,,16
15,1,line,0.1,0.05,quad,data/P15/quad/line/S0.05m0.1.png,,0.11,,,17
15,1,line,0.2,0.05,quad,data/P15/quad/line/S0.05m0.2.png,,0.19,,,18
15,-1,line,0.1,0.05,trig,data/P15/trig/line/S0.05m-0.1.png,,-0.09,,,19
15,1,line,0.8,0.05,line,data/P15/line/line/S0.05m0.8.png,,0.81,,,20
15,-1,line,0.2,0.05,trig,data/P15/trig/line/S0.05m-0.2.png,,-0.2,,,21
15,-1,line,0.4,0.05,trig,data/P15/trig/line/S0.05m-0.4.png,,-0.4,,,22
15,-1,line,0.8,0.05,line,data/P15/line/line/S0.05m-0.8.png,,-0.82,,,23
15,1,line,0.4,0.05,quad,data/P15/quad/line/S0.05m0.4.png,,0.39,,,24
15,1,line,0.1,0.2,quad,data/P15/quad/line/S0.2m0.1.png,,0.09,,,25
15,1,line,0.2,0.2,trig,data/P15/trig/line/S0.2m0.2.png,,0.23,,,26
15,-1,linetrend,0.8,0.05,line,data/P15/line/linetrend/S0.05m-0.8.png,1,-0.8,,,27
15,-1,line,0.1,0.2,trig,data/P15/trig/line/S0.2m-0.1.png,,-0.07,,,28
15,1,line,0.8,0.2,trig,data/P15/trig/line/S0.2m0.8.png,,0.93,,,29
15,-1,line,0.2,0.2,trig,data/P15/trig/line/S0.2m-0.2.png,,-0.19,,,30
15,-1,line,0.4,0.2,trig,data/P15/trig/line/S0.2m-0.4.png,,-0.51,,,31
15,-1,line,0.8,0.2,line,data/P15/line/line/S0.2m-0.8.png,,-0.89,,,32
15,1,line,0.4,0.2,line,data/P15/line/line/S0.2m0.4.png,,0.54,,,33
15,1,scatter,0.1,0.1,line,data/P15/line/scatter/S0.1m0.1.png,,0.1,,,34
15,1,scatter,0.2,0.1,quad,data/P15/quad/scatter/S0.1m0.2.png,,0.21,,,35
15,-1,scatter,0.1,0.1,line,data/P15/line/scatter/S0.1m-0.1.png,,-0.15,,,36
15,1,scatter,0.8,0.1,quad,data/P15/quad/scatter/S0.1m0.8.png,,1,,,37
15,-1,scatter,0.2,0.1,line,data/P15/line/scatter/S0.1m-0.2.png,,-0.18,,,38
15,-1,scatter,0.4,0.1,quad,data/P15/quad/scatter/S0.1m-0.4.png,,-0.47,,,39
15,-1,scatter,0.8,0.1,line,data/P15/line/scatter/S0.1m-0.8.png,,-0.87,,,40
15,1,scatter,0.4,0.1,quad,data/P15/quad/scatter/S0.1m0.4.png,,0.38,,,41
15,1,scatter,0.1,0.15,line,data/P15/line/scatter/S0.15m0.1.png,,0.09,,,42
15,1,scatter,0.2,0.15,line,data/P15/line/scatter/S0.15m0.2.png,,0.07,,,43
15,-1,scatter,0.1,0.15,line,data/P15/line/scatter/S0.15m-0.1.png,,-0.03,,,44
15,1,scatter,0.8,0.15,trig,data/P15/trig/scatter/S0.15m0.8.png,,0.82,,,45
15,-1,scatter,0.2,0.15,quad,data/P15/quad/scatter/S0.15m-0.2.png,,-0.45,,,46
15,-1,scatter,0.4,0.15,line,data/P15/line/scatter/S0.15m-0.4.png,,-0.46,,,47
15,-1,scatter,0.8,0.15,line,data/P15/line/scatter/S0.15m-0.8.png,,-0.73,,,48
15,-1,scattertrend,0.4,0.2,trig,data/P15/trig/scattertrend/S0.2m-0.4.png,1,-0.39,,,49
15,1,scatter,0.4,0.15,line,data/P15/line/scatter/S0.15m0.4.png,,0.5,,,50
15,1,scatter,0.1,0.05,trig,data/P15/trig/scatter/S0.05m0.1.png,,0.11,,,51
15,1,scatter,0.2,0.05,line,data/P15/line/scatter/S0.05m0.2.png,,0.17,,,52
15,-1,scatter,0.1,0.05,trig,data/P15/trig/scatter/S0.05m-0.1.png,,-0.11,,,53
15,1,scatter,0.8,0.05,line,data/P15/line/scatter/S0.05m0.8.png,,0.79,,,54
15,-1,scatter,0.2,0.05,line,data/P15/line/scatter/S0.05m-0.2.png,,-0.24,,,55
15,-1,scatter,0.4,0.05,trig,data/P15/trig/scatter/S0.05m-0.4.png,,-0.43,,,56
15,-1,scatter,0.8,0.05,line,data/P15/line/scatter/S0.05m-0.8.png,,-0.75,,,57
15,1,scatter,0.4,0.05,line,data/P15/line/scatter/S0.05m0.4.png,,0.4,,,58
15,1,scatter,0.1,0.2,quad,data/P15/quad/scatter/S0.2m0.1.png,,-0.01,,,59
15,1,scatter,0.2,0.2,quad,data/P15/quad/scatter/S0.2m0.2.png,,0.18,,,60
15,-1,scatter,0.1,0.2,trig,data/P15/trig/scatter/S0.2m-0.1.png,,-0.11,,,61
15,1,scatter,0.8,0.2,quad,data/P15/quad/scatter/S0.2m0.8.png,,0.92,,,62
15,-1,scatter,0.2,0.2,trig,data/P15/trig/scatter/S0.2m-0.2.png,,-0.09,,,63
15,-1,scatter,0.4,0.2,quad,data/P15/quad/scatter/S0.2m-0.4.png,,-0.33,,,64
15,-1,scatter,0.8,0.2,line,data/P15/line/scatter/S0.2m-0.8.png,,-0.92,,,65
15,1,scatter,0.4,0.2,quad,data/P15/quad/scatter/S0.2m0.4.png,,0.38,,,66
15,1,area,0.1,0.1,quad,data/P15/quad/area/S0.1m0.1.png,,0.11,,,67
15,1,area,0.2,0.1,trig,data/P15/trig/area/S0.1m0.2.png,,0.17,,,68
15,-1,area,0.1,0.1,line,data/P15/line/area/S0.1m-0.1.png,,-0.1,,,69
15,1,area,0.8,0.1,quad,data/P15/quad/area/S0.1m0.8.png,,0.7,,,70
15,-1,area,0.2,0.1,line,data/P15/line/area/S0.1m-0.2.png,,-0.16,,,71
15,-1,area,0.4,0.1,quad,data/P15/quad/area/S0.1m-0.4.png,,-0.27,,,72
15,-1,area,0.8,0.1,trig,data/P15/trig/area/S0.1m-0.8.png,,-0.84,,,73
15,1,areatrend,0.2,0.2,line,data/P15/line/areatrend/S0.2m0.2.png,1,0.19,,,74
15,1,area,0.4,0.1,trig,data/P15/trig/area/S0.1m0.4.png,,0.37,,,75
15,1,area,0.1,0.15,trig,data/P15/trig/area/S0.15m0.1.png,,-0.01,,,76
15,1,area,0.2,0.15,trig,data/P15/trig/area/S0.15m0.2.png,,0.11,,,77
15,-1,area,0.1,0.15,quad,data/P15/quad/area/S0.15m-0.1.png,,0.01,,,78
15,1,area,0.8,0.15,quad,data/P15/quad/area/S0.15m0.8.png,,0.77,,,79
15,-1,area,0.2,0.15,trig,data/P15/trig/area/S0.15m-0.2.png,,-0.12,,,80
15,-1,area,0.4,0.15,trig,data/P15/trig/area/S0.15m-0.4.png,,-0.42,,,81
15,-1,area,0.8,0.15,line,data/P15/line/area/S0.15m-0.8.png,,-0.79,,,82
15,1,area,0.4,0.15,trig,data/P15/trig/area/S0.15m0.4.png,,0.44,,,83
15,1,area,0.1,0.05,quad,data/P15/quad/area/S0.05m0.1.png,,0.1,,,84
15,1,area,0.2,0.05,line,data/P15/line/area/S0.05m0.2.png,,0.17,,,85
15,-1,area,0.1,0.05,quad,data/P15/quad/area/S0.05m-0.1.png,,-0.03,,,86
15,1,area,0.8,0.05,line,data/P15/line/area/S0.05m0.8.png,,0.8,,,87
15,-1,area,0.2,0.05,quad,data/P15/quad/area/S0.05m-0.2.png,,-0.18,,,88
15,-1,area,0.4,0.05,quad,data/P15/quad/area/S0.05m-0.4.png,,-0.38,,,89
15,-1,area,0.8,0.05,trig,data/P15/trig/area/S0.05m-0.8.png,,-0.78,,,90
15,1,area,0.4,0.05,line,data/P15/line/area/S0.05m0.4.png,,0.41,,,91
15,1,area,0.1,0.2,quad,data/P15/quad/area/S0.2m0.1.png,,0.01,,,92
15,1,area,0.2,0.2,quad,data/P15/quad/area/S0.2m0.2.png,,0.02,,,93
15,-1,area,0.1,0.2,quad,data/P15/quad/area/S0.2m-0.1.png,,-0.08,,,94
15,1,area,0.8,0.2,line,data/P15/line/area/S0.2m0.8.png,,0.68,,,95
15,-1,area,0.2,0.2,quad,data/P15/quad/area/S0.2m-0.2.png,,-0.16,,,96
15,-1,area,0.4,0.2,quad,data/P15/quad/area/S0.2m-0.4.png,,-0.31,,,97
15,-1,area,0.8,0.2,trig,data/P15/trig/area/S0.2m-0.8.png,,-0.94,,,98
15,1,area,0.4,0.2,trig,data/P15/trig/area/S0.2m0.4.png,,0.43,,,99
16,1,line,0.2,0.15,line,data/P16/line/line/S0.15m0.2.png,,0.21,,,0
16,1,line,0.4,0.15,trig,data/P16/trig/line/S0.15m0.4.png,,0.43,,,1
16,-1,line,0.2,0.15,trig,data/P16/trig/line/S0.15m-0.2.png,,-0.17,,,2
16,-1,line,0.1,0.15,line,data/P16/line/line/S0.15m-0.1.png,,-0.05,,,3
16,-1,line,0.4,0.15,quad,data/P16/quad/line/S0.15m-0.4.png,,-0.43,,,4
16,-1,line,0.8,0.15,quad,data/P16/quad/line/S0.15m-0.8.png,,-0.84,,,5
16,1,line,0.1,0.15,quad,data/P16/quad/line/S0.15m0.1.png,,0.09,,,6
16,1,line,0.8,0.15,quad,data/P16/quad/line/S0.15m0.8.png,,0.87,,,7
16,1,line,0.2,0.2,quad,data/P16/quad/line/S0.2m0.2.png,,0.13,,,8
16,1,line,0.4,0.2,line,data/P16/line/line/S0.2m0.4.png,,0.5,,,9
16,-1,line,0.2,0.2,trig,data/P16/trig/line/S0.2m-0.2.png,,-0.23,,,10
16,-1,line,0.1,0.2,line,data/P16/line/line/S0.2m-0.1.png,,-0.12,,,11
16,-1,line,0.4,0.2,line,data/P16/line/line/S0.2m-0.4.png,,-0.42,,,12
16,1,linetrend,0.8,0.15,trig,data/P16/trig/linetrend/S0.15m0.8.png,1,0.79,,,13
16,-1,line,0.8,0.2,trig,data/P16/trig/line/S0.2m-0.8.png,,-0.86,,,14
16,1,line,0.1,0.2,quad,data/P16/quad/line/S0.2m0.1.png,,0.18,,,15
16,1,line,0.8,0.2,quad,data/P16/quad/line/S0.2m0.8.png,,0.99,,,16
16,1,line,0.2,0.1,trig,data/P16/trig/line/S0.1m0.2.png,,0.28,,,17
16,1,line,0.4,0.1,quad,data/P16/quad/line/S0.1m0.4.png,,0.41,,,18
16,-1,line,0.2,0.1,line,data/P16/line/line/S0.1m-0.2.png,,-0.17,,,19
16,-1,line,0.1,0.1,trig,data/P16/trig/line/S0.1m-0.1.png,,-0.16,,,20
16,-1,line,0.4,0.1,quad,data/P16/quad/line/S0.1m-0.4.png,,-0.41,,,21
16,-1,line,0.8,0.1,trig,data/P16/trig/line/S0.1m-0.8.png,,-0.79,,,22
16,1,line,0.1,0.1,line,data/P16/line/line/S0.1m0.1.png,,0.16,,,23
16,1,line,0.8,0.1,quad,data/P16/quad/line/S0.1m0.8.png,,0.75,,,24
16,1,line,0.2,0.05,trig,data/P16/trig/line/S0.05m0.2.png,,0.19,,,25
16,1,line,0.4,0.05,quad,data/P16/quad/line/S0.05m0.4.png,,0.43,,,26
16,-1,line,0.2,0.05,line,data/P16/line/line/S0.05m-0.2.png,,-0.2,,,27
16,-1,line,0.1,0.05,quad,data/P16/quad/line/S0.05m-0.1.png,,-0.06,,,28
16,-1,line,0.4,0.05,quad,data/P16/quad/line/S0.05m-0.4.png,,-0.42,,,29
16,-1,line,0.8,0.05,trig,data/P16/trig/line/S0.05m-0.8.png,,-0.76,,,30
16,1,line,0.1,0.05,trig,data/P16/trig/line/S0.05m0.1.png,,0.13,,,31
16,1,line,0.8,0.05,line,data/P16/line/line/S0.05m0.8.png,,0.78,,,32
16,1,scatter,0.2,0.15,trig,data/P16/trig/scatter/S0.15m0.2.png,,0.17,,,33
16,1,scatter,0.4,0.15,line,data/P16/line/scatter/S0.15m0.4.png,,0.52,,,34
16,-1,scatter,0.2,0.15,line,data/P16/line/scatter/S0.15m-0.2.png,,-0.04,,,35
16,-1,scatter,0.1,0.15,trig,data/P16/trig/scatter/S0.15m-0.1.png,,-0.12,,,36
16,-1,scatter,0.4,0.15,trig,data/P16/trig/scatter/S0.15m-0.4.png,,-0.42,,,37
16,-1,scatter,0.8,0.15,line,data/P16/line/scatter/S0.15m-0.8.png,,-0.9,,,38
16,1,scatter,0.1,0.15,line,data/P16/line/scatter/S0.15m0.1.png,,0.11,,,39
16,-1,scattertrend,0.1,0.2,quad,data/P16/quad/scattertrend/S0.2m-0.1.png,1,-0.02,,,40
16,1,scatter,0.8,0.15,trig,data/P16/trig/scatter/S0.15m0.8.png,,0.92,,,41
16,1,scatter,0.2,0.2,line,data/P16/line/scatter/S0.2m0.2.png,,0.15,,,42
16,1,scatter,0.4,0.2,trig,data/P16/trig/scatter/S0.2m0.4.png,,0.63,,,43
16,-1,scatter,0.2,0.2,quad,data/P16/quad/scatter/S0.2m-0.2.png,,-0.1,,,44
16,-1,scatter,0.1,0.2,quad,data/P16/quad/scatter/S0.2m-0.1.png,,-0.12,,,45
16,-1,scatter,0.4,0.2,line,data/P16/line/scatter/S0.2m-0.4.png,,-0.42,,,46
16,-1,scatter,0.8,0.2,line,data/P16/line/scatter/S0.2m-0.8.png,,-0.75,,,47
16,1,scatter,0.1,0.2,line,data/P16/line/scatter/S0.2m0.1.png,,0.06,,,48
16,1,scatter,0.8,0.2,trig,data/P16/trig/scatter/S0.2m0.8.png,,1,,,49
16,1,scatter,0.2,0.1,quad,data/P16/quad/scatter/S0.1m0.2.png,,0.22,,,50
16,1,scatter,0.4,0.1,line,data/P16/line/scatter/S0.1m0.4.png,,0.55,,,51
16,-1,scatter,0.2,0.1,trig,data/P16/trig/scatter/S0.1m-0.2.png,,-0.25,,,52
16,-1,scatter,0.1,0.1,line,data/P16/line/scatter/S0.1m-0.1.png,,-0.06,,,53
16,-1,scatter,0.4,0.1,line,data/P16/line/scatter/S0.1m-0.4.png,,-0.43,,,54
16,-1,scatter,0.8,0.1,trig,data/P16/trig/scatter/S0.1m-0.8.png,,-0.89,,,55
16,1,scatter,0.1,0.1,trig,data/P16/trig/scatter/S0.1m0.1.png,,0.14,,,56
16,1,scatter,0.8,0.1,trig,data/P16/trig/scatter/S0.1m0.8.png,,0.85,,,57
16,1,scatter,0.2,0.05,quad,data/P16/quad/scatter/S0.05m0.2.png,,0.24,,,58
16,1,scatter,0.4,0.05,quad,data/P16/quad/scatter/S0.05m0.4.png,,0.5,,,59
16,-1,scatter,0.2,0.05,line,data/P16/line/scatter/S0.05m-0.2.png,,-0.23,,,60
16,-1,scatter,0.1,0.05,line,data/P16/line/scatter/S0.05m-0.1.png,,-0.07,,,61
16,-1,scatter,0.4,0.05,quad,data/P16/quad/scatter/S0.05m-0.4.png,,-0.36,,,62
16,-1,scatter,0.8,0.05,line,data/P16/line/scatter/S0.05m-0.8.png,,-0.74,,,63
16,1,scatter,0.1,0.05,quad,data/P16/quad/scatter/S0.05m0.1.png,,0.15,,,64
16,1,scatter,0.8,0.05,line,data/P16/line/scatter/S0.05m0.8.png,,0.78,,,65
16,1,area,0.2,0.15,quad,data/P16/quad/area/S0.15m0.2.png,,0.24,,,66
16,1,area,0.4,0.15,line,data/P16/line/area/S0.15m0.4.png,,0.52,,,67
16,-1,area,0.2,0.15,trig,data/P16/trig/area/S0.15m-0.2.png,,-0.35,,,68
16,-1,area,0.1,0.15,trig,data/P16/trig/area/S0.15m-0.1.png,,-0.27,,,69
16,-1,area,0.4,0.15,quad,data/P16/quad/area/S0.15m-0.4.png,,-0.31,,,70
16,-1,area,0.8,0.15,quad,data/P16/quad/area/S0.15m-0.8.png,,-1,,,71
16,1,area,0.1,0.15,trig,data/P16/trig/area/S0.15m0.1.png,,0.21,,,72
16,1,area,0.8,0.15,quad,data/P16/quad/area/S0.15m0.8.png,,0.82,,,73
16,1,area,0.2,0.2,trig,data/P16/trig/area/S0.2m0.2.png,,0.35,,,74
16,1,area,0.4,0.2,trig,data/P16/trig/area/S0.2m0.4.png,,0.46,,,75
16,-1,areatrend,0.8,0.2,trig,data/P16/trig/areatrend/S0.2m-0.8.png,1,-0.68,,,76
16,-1,area,0.2,0.2,trig,data/P16/trig/area/S0.2m-0.2.png,,-0.14,,,77
16,-1,area,0.1,0.2,quad,data/P16/quad/area/S0.2m-0.1.png,,-0.03,,,78
16,-1,area,0.4,0.2,quad,data/P16/quad/area/S0.2m-0.4.png,,-0.34,,,79
16,-1,area,0.8,0.2,quad,data/P16/quad/area/S0.2m-0.8.png,,-0.74,,,80
16,1,area,0.1,0.2,trig,data/P16/trig/area/S0.2m0.1.png,,0.17,,,81
16,1,area,0.8,0.2,trig,data/P16/trig/area/S0.2m0.8.png,,1,,,82
16,1,area,0.2,0.1,line,data/P16/line/area/S0.1m0.2.png,,0.23,,,83
16,1,area,0.4,0.1,trig,data/P16/trig/area/S0.1m0.4.png,,0.39,,,84
16,-1,area,0.2,0.1,line,data/P16/line/area/S0.1m-0.2.png,,-0.21,,,85
16,-1,area,0.1,0.1,quad,data/P16/quad/area/S0.1m-0.1.png,,-0.11,,,86
16,-1,area,0.4,0.1,line,data/P16/line/area/S0.1m-0.4.png,,-0.46,,,87
16,-1,area,0.8,0.1,quad,data/P16/quad/area/S0.1m-0.8.png,,-0.79,,,88
16,1,area,0.1,0.1,trig,data/P16/trig/area/S0.1m0.1.png,,0.11,,,89
16,1,area,0.8,0.1,line,data/P16/line/area/S0.1m0.8.png,,0.76,,,90
16,1,area,0.2,0.05,trig,data/P16/trig/area/S0.05m0.2.png,,0.3,,,91
16,1,area,0.4,0.05,trig,data/P16/trig/area/S0.05m0.4.png,,0.38,,,92
16,1,areatrend,0.4,0.15,line,data/P16/line/areatrend/S0.15m0.4.png,1,0.43,,,93
16,-1,area,0.2,0.05,line,data/P16/line/area/S0.05m-0.2.png,,-0.23,,,94
16,-1,area,0.1,0.05,line,data/P16/line/area/S0.05m-0.1.png,,-0.06,,,95
16,-1,area,0.4,0.05,quad,data/P16/quad/area/S0.05m-0.4.png,,-0.46,,,96
16,-1,area,0.8,0.05,line,data/P16/line/area/S0.05m-0.8.png,,-0.77,,,97
16,1,area,0.1,0.05,quad,data/P16/quad/area/S0.05m0.1.png,,0.12,,,98
16,1,area,0.8,0.05,quad,data/P16/quad/area/S0.05m0.8.png,,0.77,,,99
